INCIDENT_CAUSE,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,START_DATE,EXPIRY_DATE,MODEL_YEAR,MAKE,MODEL,PLATE,COLOR,INITIAL_ODOMETER,LOW_MILEAGE_USE,FIRST_NAME,LAST_NAME,GENDER,BIRTHDATE,SSN,DRIVERS_LICENSE_EXPIRY,DRIVERS_LICENSE_STATE,DATE_AT_CURRENT_ADDRESS,CONTACT_NUMBER,EMAIL,COMMUTE_DISCOUNT
3,3,220457.7,2017-04-21,2017-05-05,1,1,41.89904837,-87.73105635,1370.0,0,10/15/16,10/15/17,2007,Nissan,Frontier,VTTV200,White,207096,0,Anthony,Opacic,M,1/8/44,674-32-4256,1/11/18,IL,5/12/99,348-788-0648 ,aopacic@beemail.com,0
1,1,104558.3,2017-07-20,2017-07-28,1,1,41.74957266,-87.604689,30500.0,1,1/4/16,1/3/17,2013,Toyota,Corolla,EQXT080,White,93060,0,Raquel,Hricko,F,12/25/81,147-94-5049,6/3/18,IL,10/19/10,741-498-0467 ,rhricko@gmxx.com,0
3,1,264172.3,2018-05-24,2018-05-30,0,1,41.75592679,-87.65402522,44033.5,1,11/3/17,11/3/18,2007,Kia,Sorento,JBRA754,Silver,257328,0,Bob,Rozenboom,M,10/12/42,670-97-0031,9/11/21,IL,5/21/06,745-959-0748 ,brozenboom@yahoot.com,0
3,1,234847.1,2018-04-16,2018-04-19,0,1,41.77308031,-87.61539262,20350.0,1,6/5/17,6/5/18,2007,Hyundai,Elantra,SRNR092,Med. Dark Gray,222948,0,Chuck,Godon,M,3/6/48,412-05-3546,3/31/19,IL,2/4/13,348-966-0707 ,cgodon@beemail.com,0
2,3,95876.1,2017-02-12,2017-02-22,0,1,41.88780313,-87.62082503,1910.0,0,8/17/16,8/17/17,2013,Jeep,Cherokee,AMGP986,Light Brown,87744,0,Carroll,Lesa,M,12/10/61,015-73-7103,12/12/20,IL,1/18/14,739-206-0480 ,clesa@life.com,0
3,3,107207.5,2016-09-12,2016-09-17,0,1,41.87684496,-87.64233852,15240.0,0,8/26/15,8/25/16,2006,Toyota,Camry,NGHD488,Light Brown,103440,1,Gabriela,Micklin,F,6/14/83,395-38-6186,9/15/19,IL,2/8/14,739-418-0924 ,gmicklin@inboux.com,1
5,3,403567.7,2017-10-10,2017-10-22,1,1,41.89235392,-87.6476793,2670.0,0,9/16/16,9/16/17,2000,Nissan,Rogue,EFZK871,Med Dk Blue,397200,0,Barbra,Frate,F,8/27/52,871-37-0647,3/7/20,IL,7/25/05,846-793-0824 ,bfrate@inboux.com,0
2,3,190876.2,2018-04-15,2018-04-24,1,1,41.99804374,-87.67516301,3231.5,0,9/24/17,9/24/18,2009,Ford,F-150,EDHO450,Silver,187596,0,Daisy,Mengle,F,9/22/86,293-52-9281,4/30/20,IL,2/4/14,741-559-0293 ,dmengle@fasstmail.com,0
1,1,66391.6,2018-03-08,2018-03-18,0,1,41.77756069,-87.66431375,17670.0,1,3/20/17,3/20/18,2015,BMW,3 series,UUPA505,Silver,55692,0,Wilmer,Tennille,M,4/22/47,844-97-0363,6/29/20,IL,4/16/99,335-858-0955 ,wtennille@lightemail.com,0
5,4,161025.1,2018-12-26,2018-12-29,1,1,41.78031988,-87.61722656,16700.0,1,7/3/17,7/3/18,2011,Chevrolet,Trax,SXPN962,Med Red,153588,0,Ken,Gersdorf,M,10/24/70,745-36-3324,2/16/20,IL,1/1/13,258-465-0422 ,kgersdorf@mailjeep.com,0
2,1,94018.6,2016-05-17,2016-05-22,1,3,41.77263463,-87.62527215,33490.0,1,11/6/15,11/5/16,2007,Dodge,Ram,WMTL381,Silver,85968,1,Leandro,Jerabek,M,6/20/89,566-89-1541,10/16/18,IL,9/10/01,329-786-0194 ,ljerabek@mooosend.com,0
5,3,218346.9,2018-10-16,2018-10-25,0,1,41.86920049,-87.68867452,1260.0,0,6/23/17,6/23/18,2007,Honda,Accord,YBQQ721,Silver,215196,0,Rita,Loggins,F,4/6/86,286-40-2670,8/2/21,IL,4/8/13,735-909-0085 ,rloggins@inboux.com,0
5,3,229966.5,2017-07-10,2017-07-12,0,1,41.92440234,-87.74231826,17800.0,0,4/22/16,4/22/17,2006,Ford,Fusion,XWTF012,Med Dk Blue,223356,0,Tyson,Norrington,M,4/10/44,080-77-7622,5/10/18,IL,10/22/99,241-871-0837 ,tnorrington@mmail.com,0
5,1,141358.4,2018-07-22,2018-07-25,1,1,41.69116002,-87.7200924,30060.0,1,10/17/17,10/17/18,2011,Nissan,Pathfinder,MMJB195,White,139740,0,Booker,Gittler,M,2/12/70,129-13-8882,8/7/21,IL,10/13/05,746-276-0807 ,bgittler@beemail.com,0
3,1,252556.3,2018-04-24,2018-05-02,0,4,41.8761276,-87.70123322,36860.0,1,10/24/17,10/24/18,2006,Buick,Enclave,ZBDV334,White,238920,0,Josefina,Cobey,F,8/27/72,899-21-7318,5/30/18,IL,6/22/16,259-534-0624 ,jcobey@mmail.com,0
1,2,86950.2,2018-12-05,2018-12-09,0,1,41.97105686,-87.76983771,2320.0,0,2/24/17,2/24/18,2011,Dodge,Ram,RWQI926,Silver,76404,1,Jefferson,Lammey,M,4/17/43,889-71-5353,9/9/18,IL,6/12/01,350-632-0295 ,jlammey@beemail.com,0
5,1,270520.2,2017-02-06,2017-02-15,1,1,41.80742028,-87.7430013,19530.0,1,5/16/16,5/16/17,2003,Chevrolet,Equinox,FYSH574,Med. Dark Gray,266280,0,Alisha,Gobrecht,F,6/10/64,179-70-3628,3/25/18,IL,11/12/14,221-253-0750 ,agobrecht@mmail.com,0
1,3,154829.1,2018-07-10,2018-07-11,0,1,41.76571748,-87.62034964,1276.5,0,3/19/17,3/19/18,2010,Chevrolet,Impala,JDQY354,Med. Dark Gray,152856,0,Lauretta,Belill,F,12/3/88,369-86-1409,5/7/21,IL,4/11/04,738-441-0651 ,lbelill@lightemail.com,0
5,1,99447.7,2017-04-24,2017-04-30,1,1,41.83262451,-87.6168411,23851.0,1,9/3/16,9/3/17,2013,Ford,Edge,FBSE577,Silver,86112,0,Lyn,Valeski,F,1/26/77,430-54-2419,3/21/19,IL,11/17/07,745-219-0055 ,lvaleski@freshmaail.com,0
2,3,133441.7,2017-12-30,2018-01-13,1,4,41.75069565,-87.64774597,3312.0,0,11/27/16,11/27/17,2011,Nissan,Pathfinder,SLCB934,Dark Red,125304,0,Phillis,Eanes,F,5/28/80,730-88-8049,5/22/19,IL,10/18/02,745-360-0711 ,peanes@zohoo.com,0
2,3,58508.1,2017-01-23,2017-01-31,0,1,42.01793231,-87.67586243,1500.0,0,5/14/16,5/14/17,2012,Honda,CR-V,NSDK583,Silver,51336,1,Nathanael,Jarstad,M,1/27/38,530-78-4476,6/22/19,IL,11/6/05,750-420-0968 ,njarstad@inboux.com,0
4,3,206129.6,2018-02-09,2018-02-19,1,1,41.76224645,-87.5930962,2220.0,0,1/6/17,1/6/18,2009,Acura,RDX,PAGE304,Med Dk Blue,199752,0,Wilburn,Myshrall,M,11/23/77,418-70-6988,6/16/19,IL,11/2/12,232-398-0592 ,wmyshrall@ggmail.com,0
3,3,155926.9,2018-09-18,2018-09-28,0,1,41.7567361,-87.59307096,2470.0,0,1/2/17,1/2/18,2004,Chevrolet,Camaro,HZYI051,Med Red,142398,1,Avery,Poehls,M,5/27/74,203-63-9719,3/21/18,IL,7/16/07,348-833-0426 ,apoehls@life.com,0
3,1,226719.9,2016-03-28,2016-04-08,1,1,41.88670169,-87.64288024,25030.0,1,11/20/15,11/19/16,2006,Jeep,Grand Cherokee,CGXV268,Gold,219000,0,Catalina,Iness,F,6/2/82,186-74-5304,12/2/19,IL,8/6/07,749-257-0205 ,ciness@life.com,0
2,3,360871.4,2017-03-19,2017-03-21,1,1,41.87821296,-87.63527874,1440.0,0,7/17/16,7/17/17,1998,Ford,Fusion,QHMC402,Silver,355680,0,Mollie,Borgo,F,5/20/53,263-41-7557,9/1/21,IL,5/24/17,745-522-0547 ,mborgo@mooosend.com,0
2,3,127615.9,2016-06-18,2016-06-26,1,1,41.75826841,-87.61845149,17721.5,0,5/12/15,5/11/16,2011,Ford,Edge,VZHR538,Med Red,117480,0,Franklin,Gatschet,M,12/12/73,370-46-5192,5/15/18,IL,10/11/05,745-877-0574 ,fgatschet@mmail.com,0
5,3,206214.4,2018-07-29,2018-08-11,1,2,41.68502626,-87.64229737,1880.0,0,7/3/17,7/3/18,2000,Acura,MDX,KHLS709,Silver,197970,1,Mia,Cheffer,F,1/2/83,602-87-8042,10/31/21,IL,9/4/17,258-594-0973 ,mcheffer@outloop.com,0
1,1,320668.4,2018-03-15,2018-03-20,0,1,41.81306812,-87.59152857,22540.0,1,4/2/17,4/2/18,2002,Audi,Q5,ZDVN646,Med Red,315960,0,Eva,Seeto,F,9/16/38,825-23-4402,11/29/21,IL,8/9/99,745-758-0442 ,eseeto@husshmail.com,0
1,1,302732.2,2017-09-01,2017-09-06,0,1,41.79397729,-87.68421858,29530.0,1,6/5/16,6/5/17,2004,Honda,Civic,ORDR550,Med Red,299676,0,Otha,Rill,M,1/30/43,634-25-2780,10/23/20,IL,10/23/04,362-895-0317 ,orill@freshmaail.com,0
3,3,128516.0,2017-06-15,2017-06-24,0,4,41.9317334,-87.72298465,2852.0,0,5/17/16,5/17/17,2011,Nissan,Rogue,WNKS575,White,125100,0,Soledad,Teet,F,7/4/59,255-05-6130,3/26/20,IL,1/24/09,221-880-0026 ,steet@inboux.com,0
3,3,260612.0,2017-10-26,2017-10-29,1,3,41.79591839,-87.76178079,3139.5,0,1/27/16,1/26/17,2005,Toyota,Corolla,IEQJ110,Med. Dark Gray,249636,0,Dolores,Rohne,F,8/1/42,511-37-4339,7/9/18,IL,9/25/00,736-259-0478 ,drohne@ggmail.com,0
5,4,103708.5,2018-12-01,2018-12-06,1,1,41.74751005,-87.73271629,16460.0,1,2/25/17,2/25/18,2009,GMC,Terrain,QCAW429,Silver,93372,1,Jose,Lichten,M,7/24/88,257-68-7954,6/8/20,IL,5/18/07,350-287-0955 ,jlichten@gmxx.com,0
4,1,103846.1,2017-05-28,2017-06-04,1,1,41.93878066,-87.74672581,19520.0,1,8/13/16,8/13/17,2012,GMC,Yukon,PEHP098,Silver,102960,0,Armand,Fielitz,M,11/13/77,171-73-9842,7/9/21,IL,10/25/09,739-627-0056 ,afielitz@husshmail.com,0
5,1,244866.5,2018-03-11,2018-03-23,1,1,41.85385894,-87.64667407,21600.0,1,10/26/17,10/26/18,2007,Toyota,Tundra,GEDV143,Silver,234048,0,Claudette,Klueh,F,11/29/96,456-85-4794,10/13/18,IL,8/19/11,739-811-0509 ,cklueh@life.com,0
2,3,248353.9,2016-11-02,2016-11-12,0,1,41.89333774,-87.6312445,2520.0,0,9/25/15,9/24/16,2004,Honda,Civic,HYLG529,Light Brown,236592,0,Dana,Madurski,M,12/29/50,080-82-5975,2/22/19,IL,7/16/16,748-530-0449 ,dmadurski@mooosend.com,0
5,3,112342.4,2018-05-17,2018-05-28,1,1,41.85287169,-87.64056366,2310.0,0,8/21/17,8/21/18,2012,Mazda,CX-5,OPZI735,Silver,111024,0,Rose,Niskala,F,6/17/85,515-02-4988,5/1/21,IL,1/10/16,736-519-0676 ,rniskala@gmxx.com,0
4,3,272730.4,2018-06-17,2018-06-28,0,1,41.76684152,-87.66378174,1480.0,0,3/17/17,3/17/18,2004,GMC,Yukon,XYZL693,Dark Red,272160,0,Ava,Hilbrand,F,4/16/68,503-31-6529,3/20/21,IL,5/1/09,729-301-0411 ,ahilbrand@outloop.com,0
1,3,196278.8,2016-04-16,2016-04-18,0,1,41.89668927,-87.61970125,2047.0,0,4/10/15,4/9/16,2006,Dodge,Ram,JIYM960,Med Dk Blue,189840,0,Bobby,Cruceta,M,12/4/87,217-46-8790,8/6/19,IL,5/12/05,258-446-0146 ,bcruceta@husshmail.com,0
1,3,171228.5,2016-01-14,2016-01-26,0,1,41.78424899,-87.66205484,1265.0,0,6/24/15,6/23/16,2008,Kia,Soul,VFKX829,Silver,164448,0,Kitty,Reemts,F,3/16/53,590-95-2612,12/14/18,IL,1/8/04,232-436-0631 ,kreemts@lightemail.com,0
4,3,294122.3,2016-08-18,2016-08-19,0,1,41.78408266,-87.73641287,1960.0,0,7/4/15,7/3/16,2002,Chevrolet,Cruze,PCNW198,Dark Red,293328,0,Val,Prieto,M,2/23/61,458-81-5047,11/12/20,IL,5/19/08,746-498-0558 ,vprieto@beemail.com,0
5,3,217958.2,2016-04-19,2016-04-30,1,3,41.83708346,-87.66649329,2323.0,0,5/25/15,5/24/16,2007,Acura,MDX,EUHZ076,Silver,208008,0,Maria,Buttz,F,11/15/67,451-99-0985,4/12/18,IL,6/11/13,237-947-0767 ,mbuttz@outloop.com,0
2,3,150532.1,2017-10-03,2017-10-12,0,1,41.88687599,-87.6355937,2790.0,0,2/25/16,2/24/17,2010,Chevrolet,Equinox,CIQG910,Silver,140676,0,Thomas,Pacetti,M,7/19/61,842-12-9014,10/8/21,IL,5/23/10,221-819-0584 ,tpacetti@gmxx.com,0
3,3,70144.2,2017-11-17,2017-11-23,0,1,41.90052524,-87.64295528,1600.0,0,3/14/16,3/14/17,2014,Chevrolet,Silverado,EPIY568,Black,57228,0,Gena,Murry,F,7/27/64,541-72-3805,5/18/21,IL,11/6/03,350-708-0954 ,gmurry@outloop.com,0
4,3,182294.3,2017-03-28,2017-03-29,1,3,41.79332128,-87.68398784,2415.0,0,1/4/16,1/3/17,2009,Ford,F-150,GHZT955,Med Red,172224,0,Jackie,Sothen,M,3/30/61,086-09-2353,3/27/18,IL,5/4/09,241-710-0591 ,jsothen@gmxx.com,0
2,3,294473.0,2018-01-13,2018-01-18,0,1,41.78479174,-87.78829015,2000.0,0,8/25/17,8/25/18,2003,Honda,Accord,VTZO657,White,289080,0,Stanford,Teige,M,6/27/79,602-85-7559,4/7/18,IL,2/11/06,749-334-0304 ,steige@zohoo.com,0
2,1,519723.6,2018-07-01,2018-07-09,0,1,41.9678444,-87.76089754,23450.0,1,10/19/17,10/19/18,1993,Honda,Accord,BNTE936,Silver,514896,0,Harold,Maharg,M,2/3/41,762-64-0256,8/15/19,IL,7/25/08,723-276-0346 ,hmaharg@yahoot.com,0
3,1,64666.4,2017-03-09,2017-03-19,1,1,41.77614221,-87.63868431,24667.5,1,10/7/16,10/7/17,2014,Nissan,Frontier,PDBO451,Med. Dark Gray,58524,0,Johnny,Schwehr,M,8/14/80,310-66-8905,9/4/19,IL,2/13/17,261-337-0057 ,jschwehr@outloop.com,0
3,1,114269.4,2016-03-11,2016-03-25,1,1,41.85868668,-87.73458705,35830.0,1,3/5/15,3/4/16,2010,Chevrolet,Trax,NWYH894,Black,108936,0,Jaime,Mecimore,F,12/30/82,679-77-3062,7/8/18,IL,3/16/01,735-726-0413 ,jmecimore@yahoot.com,0
5,1,114749.6,2016-05-02,2016-05-06,1,1,41.7632585,-87.57638437,27240.0,1,3/17/15,3/16/16,2011,Volkswagen,Jetta,DIBY984,Med Red,101400,0,Monique,Honeysett,F,1/5/38,829-93-3178,4/2/18,IL,6/7/13,748-468-0964 ,mhoneysett@zohoo.com,0
5,1,123371.2,2016-09-11,2016-09-13,1,4,41.95385462,-87.70015089,14240.0,1,6/9/15,6/8/16,2011,Hyundai,Accent,EQZF458,Silver,112860,0,Cleveland,Joudeh,M,7/11/99,500-73-2792,6/6/19,IL,4/19/11,324-364-0827 ,cjoudeh@husshmail.com,0
2,3,349616.6,2016-05-17,2016-05-31,0,1,41.91794251,-87.66811346,2940.0,0,7/4/15,7/3/16,2000,Nissan,Rogue,JKRF007,Med Red,347520,0,Elwood,Heuchert,M,9/27/67,804-88-8119,7/14/19,IL,1/5/07,739-504-0564 ,eheuchert@freshmaail.com,0
2,1,302545.0,2018-04-10,2018-04-15,1,1,41.74640378,-87.68290721,20630.0,1,11/17/17,11/17/18,2003,Nissan,Sentra,LELO934,Silver,288348,0,Nichole,Steffke,F,4/22/86,385-03-7758,6/11/18,IL,1/8/10,338-206-0626 ,nsteffke@life.com,0
2,3,208819.8,2017-10-19,2017-10-28,0,1,41.87930129,-87.63116779,1260.0,0,3/3/16,3/3/17,2008,Honda,Accord,VXUE321,Gold,201768,0,Ella,Delloiacono,F,3/30/44,475-92-0941,12/28/19,IL,10/25/02,823-949-0284 ,edelloiacono@freshmaail.com,0
5,1,40863.5,2016-03-05,2016-03-12,1,1,41.82296894,-87.6773794,18570.0,1,9/14/15,9/13/16,2014,Hyundai,Tucson,XTFT109,Light Brown,36000,0,Bonnie,Seoane,F,12/29/45,747-17-7323,3/1/20,IL,11/3/07,840-523-0946 ,bseoane@zohoo.com,0
5,3,172735.5,2018-03-01,2018-03-09,0,1,41.78000828,-87.62552251,1357.0,0,4/5/17,4/5/18,2010,Subaru,Forester,XXCY248,Light Brown,164544,0,Rhonda,Michalko,F,4/22/87,220-06-3062,10/22/20,IL,10/18/06,735-339-0992 ,rmichalko@life.com,0
3,1,245114.0,2018-08-10,2018-08-23,1,2,41.96902816,-87.66929634,35280.0,1,10/21/17,10/21/18,2007,GMC,Yukon,TTNN175,Med. Dark Gray,242760,0,Kelvin,Stretton,M,12/30/99,576-90-8315,3/18/20,IL,9/1/01,338-918-0930 ,kstretton@mailjeep.com,0
1,3,205697.1,2016-09-30,2016-10-06,1,5,41.98254099,-87.74482204,1900.0,0,10/24/15,10/23/16,2007,Ford,Explorer,HTFS072,Med Dk Blue,202932,0,Fritz,Bouckaert,M,8/18/71,210-08-9880,7/10/18,IL,5/22/00,834-245-0478 ,fbouckaert@freshmaail.com,0
1,3,110875.2,2017-07-20,2017-08-03,1,1,41.86563763,-87.76927777,2910.0,0,4/11/16,4/11/17,2011,Dodge,Grand Caravan,JJTW356,Med Red,110088,0,Maynard,Tamilio,M,6/22/37,684-23-0402,3/20/20,IL,10/15/03,232-420-0701 ,mtamilio@life.com,0
1,1,192414.0,2018-01-04,2018-01-11,1,3,41.91824298,-87.74600897,35910.0,1,11/7/17,11/7/18,2009,Chrysler,Pacifica,QGSB772,Silver,190356,0,Brice,Wase,M,11/19/44,162-50-0544,5/31/19,IL,10/16/10,221-821-0577 ,bwase@fasstmail.com,0
2,3,57027.0,2016-11-11,2016-11-22,0,1,41.93192434,-87.71238139,1700.0,0,8/25/15,8/24/16,2014,Hyundai,Tucson,UKPW822,Silver,43368,0,Evelyn,Wallar,F,5/17/90,854-76-8158,12/13/18,IL,5/12/14,738-308-0300 ,ewallar@beemail.com,0
5,3,75448.0,2018-03-04,2018-03-08,0,2,41.96864141,-87.69872462,2470.0,0,2/4/17,2/4/18,2015,GMC,Sierra,UYMI017,White,61416,0,Caleb,Tettleton,M,9/17/61,316-60-2461,12/19/21,IL,4/18/12,735-879-0382 ,ctettleton@freshmaail.com,0
1,1,516268.3,2016-05-03,2016-05-14,0,1,41.85279995,-87.62061156,18135.5,1,10/22/15,10/21/16,1994,Chrysler,300,UFMU170,White,508728,0,Don,Pionke,M,8/22/93,624-10-5176,1/3/18,IL,10/3/02,261-640-0198 ,dpionke@life.com,0
3,1,205173.6,2017-04-22,2017-04-30,1,1,41.79174083,-87.69490488,29428.5,1,4/6/16,4/6/17,2007,Jeep,Compass,JCTD629,Black,191808,0,Duane,Vicens,M,8/10/74,074-31-0980,10/10/18,IL,1/4/01,338-508-0104 ,dvicens@lightemail.com,0
3,3,258722.4,2018-09-04,2018-09-17,0,1,41.67118511,-87.5441186,2630.0,0,6/2/17,6/2/18,2006,Jeep,Grand Cherokee,FHHE874,Silver,244044,0,Barton,Gollner,M,9/10/72,816-27-4276,11/4/21,IL,3/22/08,235-598-0206 ,bgollner@mooosend.com,0
3,3,135192.4,2017-10-06,2017-10-07,0,1,41.88977126,-87.72607148,2170.0,0,4/10/16,4/10/17,2011,Acura,RDX,YLGK908,Silver,134676,0,Robert,Banko,M,5/5/41,607-04-5638,9/27/18,IL,11/9/10,736-893-0550 ,rbanko@husshmail.com,0
3,1,120729.9,2016-07-25,2016-07-27,1,5,42.019439,-87.69032202,20630.0,1,7/14/15,7/13/16,2010,Buick,Encore,SAKI146,Med Red,113040,0,Michelle,Maxner,F,5/26/75,556-31-9739,12/7/19,IL,8/1/08,750-667-0895 ,mmaxner@ggmail.com,0
1,3,170919.0,2018-02-06,2018-02-09,1,1,41.86949873,-87.65540209,2760.0,0,9/23/17,9/23/18,2009,Nissan,Rogue,DZZG694,Silver,169920,0,Ezekiel,Fato,M,7/25/45,072-40-7863,7/24/21,IL,7/15/05,241-211-0920 ,efato@gmxx.com,0
3,3,142063.3,2017-03-31,2017-04-01,0,1,41.90625887,-87.72635348,1150.0,0,6/8/16,6/8/17,2011,Dodge,Grand Caravan,ZYST462,Med Dark Green,135792,0,Laurel,Clocksin,F,1/31/97,268-83-0634,6/19/18,IL,9/12/10,842-280-0511 ,lclocksin@lightemail.com,0
1,4,78757.2,2018-12-29,2019-01-05,1,1,41.96379928,-87.68890301,36350.0,1,3/4/17,3/4/18,2015,Chevrolet,Express,DTLM530,Silver,70260,0,Marcos,Roquet,M,7/24/47,475-14-6438,6/15/20,IL,9/8/10,746-425-0442 ,mroquet@mmail.com,0
5,1,123126.9,2016-11-27,2016-12-10,1,1,41.69278956,-87.61638144,24850.0,1,1/23/15,1/23/16,2010,BMW,X5,SRUQ217,Black,113112,0,Burt,Tartaglia,M,1/8/52,611-81-4322,10/30/20,IL,11/8/02,245-908-0259 ,btartaglia@mooosend.com,0
3,1,245069.5,2017-05-22,2017-05-27,0,1,41.93809389,-87.81125323,19390.0,1,3/22/16,3/22/17,2006,Chrysler,300,MYUJ314,Light Brown,231948,0,Carey,Dueck,F,12/5/87,123-08-8619,11/28/18,IL,7/9/05,238-436-0387 ,cdueck@freshmaail.com,0
5,2,105805.5,2018-12-07,2018-12-12,0,1,41.99349103,-87.68989167,2070.0,0,1/18/17,1/18/18,2013,Nissan,Titan,POLS244,Silver,99864,0,Sonja,Feroce,F,7/20/71,199-05-5478,7/27/18,IL,1/5/13,748-672-0844 ,sferoce@outloop.com,0
5,1,256223.8,2016-04-21,2016-05-03,1,1,41.87682693,-87.75040277,28382.0,1,1/2/15,1/2/16,2005,Toyota,Camry,DMAH412,Med Dk Blue,250272,0,Alana,Dubroc,F,5/21/62,589-52-8199,9/14/20,IL,10/15/00,741-203-0469 ,adubroc@mailjeep.com,0
4,3,78202.4,2018-10-15,2018-10-24,0,2,41.81270755,-87.59112788,2748.5,0,7/6/17,7/6/18,2015,Toyota,Camry,NGBG954,Med Dk Blue,64260,0,Arline,Agtarap,F,6/20/53,735-72-3206,8/16/19,IL,3/18/09,736-736-0393 ,aagtarap@freshmaail.com,0
3,1,451940.9,2018-05-21,2018-05-30,1,2,41.78012807,-87.62786581,41280.0,1,4/2/17,4/2/18,1996,Toyota,Highlander,OBNL008,Med Dk Blue,448416,0,Jean,Pintal,M,6/21/56,812-74-6727,11/28/20,IL,11/14/16,745-730-0219 ,jpintal@zohoo.com,0
3,3,364603.2,2018-06-04,2018-06-10,0,3,41.79360383,-87.70484556,2800.0,0,2/14/17,2/14/18,2002,Subaru,Outback,VCHC301,Silver,353124,0,Walker,Mieske,M,5/20/61,680-44-1957,6/14/20,IL,10/19/17,741-219-0456 ,wmieske@fasstmail.com,0
5,3,149988.1,2017-01-09,2017-01-23,1,3,41.83384972,-87.68436318,1080.0,0,5/21/16,5/21/17,2010,Dodge,Charger,PMBT723,Silver,147168,0,Lorie,Stobb,F,12/4/72,115-73-3437,6/28/20,IL,1/21/14,738-609-0803 ,lstobb@lightemail.com,0
2,3,229208.2,2016-07-31,2016-08-12,0,1,42.01548182,-87.6766873,1520.0,0,9/8/15,9/7/16,1993,Chevrolet,Express,JNXT773,White,225354,1,Deidre,Chisamore,F,6/6/88,889-67-1555,12/3/18,IL,3/17/08,748-883-0273 ,dchisamore@mmail.com,0
3,3,249268.7,2016-01-05,2016-01-13,0,3,41.96782599,-87.76762486,1070.0,0,10/23/15,10/22/16,2004,Honda,CR-V,YDAH751,Med Red,241776,0,Gracie,Runningbear,F,11/18/64,686-64-9995,11/22/21,IL,6/11/08,348-254-0144 ,grunningbear@mooosend.com,0
3,1,142028.0,2017-07-27,2017-08-05,1,1,41.8588948,-87.6304005,19820.0,1,1/5/16,1/4/17,2011,Hyundai,Elantra,HWHG371,Med Dark Green,128520,0,Luisa,Riding,F,9/28/97,683-16-7043,5/4/18,IL,5/21/09,723-906-0230 ,lriding@zohoo.com,0
1,1,56242.7,2016-07-15,2016-07-28,0,6,41.81905247,-87.7241127,32040.0,1,8/26/15,8/25/16,2014,Dodge,Journey,TNEO353,White,41976,0,Ervin,Throne,M,3/17/40,599-71-9198,10/15/20,IL,2/3/12,245-220-0574 ,ethrone@husshmail.com,0
3,1,116572.6,2017-03-24,2017-03-24,1,7,41.89561531,-87.70670533,20490.0,1,9/19/16,9/19/17,2011,Buick,Enclave,VOAV815,Med Dk Blue,111384,0,Luella,Dupere,F,6/5/51,610-80-4895,11/17/18,IL,9/14/11,749-771-0233 ,ldupere@ggmail.com,0
4,3,173217.2,2016-03-24,2016-03-28,0,1,41.7847235,-87.78655879,2410.0,0,8/13/15,8/12/16,1999,Dodge,Durango,PDKD494,White,162180,1,Marjorie,Ritger,F,7/17/00,442-70-1865,7/9/18,IL,7/17/15,840-627-0968 ,mritger@life.com,0
3,3,422412.8,2016-11-05,2016-11-08,0,4,41.90389254,-87.68813376,1200.0,0,3/16/15,3/15/16,1996,Subaru,Legacy,UWOS065,Gold,420960,0,Wendy,Yanchuk,F,4/4/93,886-03-0637,7/21/19,IL,7/14/17,723-447-0541 ,wyanchuk@yahoot.com,1
5,1,283041.9,2018-10-01,2018-10-10,1,1,41.97620114,-87.90530913,33140.0,1,4/19/17,4/19/18,2003,Nissan,Maxima,LGUR039,Med. Dark Gray,280560,0,Brice,Deaver,M,1/21/52,876-21-0640,5/15/20,IL,7/2/99,738-511-0369 ,bdeaver@mailjeep.com,0
2,3,225917.6,2017-06-24,2017-07-02,0,1,41.8440034,-87.73421761,1490.0,0,1/6/16,1/5/17,2007,Nissan,Rogue,KUMX061,White,220164,0,Clay,Mckellip,M,4/9/63,286-40-8421,6/16/19,IL,7/16/05,750-956-0835 ,cmckellip@mmail.com,0
3,3,251077.9,2017-07-01,2017-07-12,0,1,41.8904063,-87.64660643,3369.5,0,3/19/16,3/19/17,2006,Chevrolet,Silverado,BTSN301,White,248760,0,Norma,Lita,F,8/19/78,054-52-6262,10/27/21,IL,1/2/05,750-548-0909 ,nlita@beemail.com,0
5,3,22236.2,2018-04-20,2018-05-04,1,1,41.94533841,-87.80715477,1630.0,0,2/7/17,2/7/18,2016,GMC,Sierra,IDNM102,Med Red,19320,1,Kristopher,Wetterhahn,M,5/31/71,285-66-4232,10/24/19,IL,9/25/09,349-814-0726 ,kwetterhahn@outloop.com,0
3,3,289229.5,2017-02-14,2017-02-15,0,1,41.83107789,-87.67544016,1590.0,0,10/13/16,10/13/17,2004,Nissan,Rogue,FOUT587,Med. Dark Gray,280440,0,Florine,Span,F,2/10/61,476-56-5085,3/21/21,IL,11/15/12,738-590-0118 ,fspan@inboux.com,0
2,1,115894.6,2016-04-01,2016-04-07,0,1,41.90951624,-87.7632098,23420.0,1,11/17/15,11/16/16,2011,Nissan,Murano,QVDE830,Silver,112800,0,Donn,Ewy,M,10/30/49,832-24-4440,5/14/19,IL,8/21/04,841-564-0295 ,dewy@zohoo.com,1
